dataGeneratedCentroids, kmeansClusters, standardDeviation, pointsTrain, pointsTest, pointsTotal, trainAdjustedRand, trainCalinski, testAdjustedRand, testAdjustedRandRank, testAdjustedRandRankMatchesDataCentroidCount, testCalinski, testCalinskiRank, testCalinskiRankMatchesDataCentroidCount
4, 5, 0.25, 70, 280, 350, 0.9044912826049558, 164.04937230944236, 0.9044912826049558, 2, False, 164.04937230944236, 2, False
4, 6, 0.25, 70, 280, 350, 0.8371397743110192, 148.48885081747707, 0.8371397743110192, 3, False, 148.48885081747707, 3, False
4, 7, 0.25, 70, 280, 350, 0.7447032532099734, 139.12728055503365, 0.7447032532099734, 4, False, 139.12728055503365, 4, False
4, 8, 0.25, 70, 280, 350, 0.7272187445876734, 129.88821143867673, 0.7272187445876734, 5, False, 129.88821143867673, 6, False
4, 9, 0.25, 70, 280, 350, 0.5584106577019614, 134.0878852740763, 0.5584106577019614, 7, False, 134.0878852740763, 5, False
4, 10, 0.25, 70, 280, 350, 0.5334295024536005, 126.25816520581819, 0.5334295024536005, 8, False, 126.25816520581819, 7, False
4, 2, 0.25, 75, 300, 375, 0.48979591836734687, 68.990274919559, 0.48979591836734687, 8, False, 68.990274919559, 9, False
4, 3, 0.25, 75, 300, 375, 0.6816944939026439, 85.66670209206805, 0.6816944939026439, 5, False, 85.66670209206805, 8, False
4, 4, 0.25, 75, 300, 375, 0.9634690573042138, 197.84939712725227, 0.9634690573042138, 1, True, 197.84939712725227, 1, True
4, 5, 0.25, 75, 300, 375, 0.852449543934954, 166.79678797308918, 0.852449543934954, 2, False, 166.79678797308918, 2, False
4, 6, 0.25, 75, 300, 375, 0.8183705241307733, 156.44990575660444, 0.8183705241307733, 3, False, 156.44990575660444, 3, False
4, 7, 0.25, 75, 300, 375, 0.6995843874232021, 155.18930519312173, 0.6995843874232021, 4, False, 155.18930519312173, 4, False
4, 8, 0.25, 75, 300, 375, 0.6169752796315443, 143.98788035133228, 0.6169752796315443, 6, False, 143.98788035133228, 6, False
4, 9, 0.25, 75, 300, 375, 0.5158322843032827, 146.25146709747892, 0.5158322843032827, 7, False, 146.25146709747892, 5, False
4, 10, 0.25, 75, 300, 375, 0.4881772666435334, 142.24576081878595, 0.4881772666435334, 9, False, 142.24576081878595, 7, False
4, 2, 0.25, 80, 320, 400, 0.49032258064516127, 75.05893087734536, 0.49032258064516127, 9, False, 75.05893087734536, 9, False
4, 3, 0.25, 80, 320, 400, 0.677808641688576, 92.59110186599662, 0.677808641688576, 5, False, 92.59110186599662, 8, False
4, 4, 0.25, 80, 320, 400, 0.9662322859240912, 215.37344812790047, 0.9662322859240912, 1, True, 215.37344812790047, 1, True
4, 5, 0.25, 80, 320, 400, 0.8893242365912275, 183.3314303501615, 0.8893242365912275, 2, False, 183.3314303501615, 2, False
4, 6, 0.25, 80, 320, 400, 0.7891154826607667, 168.0450224662961, 0.7891154826607667, 3, False, 168.0450224662961, 3, False
4, 7, 0.25, 80, 320, 400, 0.7141276098337416, 166.37427644360525, 0.7141276098337416, 4, False, 166.37427644360525, 4, False
4, 8, 0.25, 80, 320, 400, 0.6739257045909194, 159.16614358168914, 0.6739257045909194, 6, False, 159.16614358168914, 5, False
4, 9, 0.25, 80, 320, 400, 0.6726785279064099, 153.0077733158139, 0.6726785279064099, 7, False, 153.0077733158139, 7, False
4, 10, 0.25, 80, 320, 400, 0.49361736948338886, 154.0454599005219, 0.49361736948338886, 8, False, 154.0454599005219, 6, False
4, 2, 0.25, 85, 340, 425, 0.4910179640718563, 81.12582795664245, 0.4910179640718563, 9, False, 81.12582795664245, 9, False
4, 3, 0.25, 85, 340, 425, 0.6855492834766891, 101.56817590409301, 0.6855492834766891, 6, False, 101.56817590409301, 8, False
4, 4, 0.25, 85, 340, 425, 0.9678832642118805, 238.11531269584043, 0.9678832642118805, 1, True, 238.11531269584043, 1, True
4, 5, 0.25, 85, 340, 425, 0.9169898490980628, 206.23676514260202, 0.9169898490980628, 2, False, 206.23676514260202, 2, False
4, 6, 0.25, 85, 340, 425, 0.8319648466936124, 189.17590317395886, 0.8319648466936124, 3, False, 189.17590317395886, 3, False
4, 7, 0.25, 85, 340, 425, 0.727555706228619, 171.980258842251, 0.727555706228619, 4, False, 171.980258842251, 5, False
4, 8, 0.25, 85, 340, 425, 0.6891946329521862, 175.58222945543804, 0.6891946329521862, 5, False, 175.58222945543804, 4, False
4, 9, 0.25, 85, 340, 425, 0.5501374745970853, 171.85274141525682, 0.5501374745970853, 7, False, 171.85274141525682, 6, False
4, 10, 0.25, 85, 340, 425, 0.5309787356385389, 170.64193746631773, 0.5309787356385389, 8, False, 170.64193746631773, 7, False
4, 2, 0.25, 90, 360, 450, 0.4913108585023012, 85.41092790849338, 0.4913108585023012, 9, False, 85.41092790849338, 9, False
4, 3, 0.25, 90, 360, 450, 0.6921959693434511, 109.1017629409357, 0.6921959693434511, 5, False, 109.1017629409357, 8, False
4, 4, 0.25, 90, 360, 450, 0.9693583539863723, 244.41220869372785, 0.9693583539863723, 1, True, 244.41220869372785, 1, True
4, 5, 0.25, 90, 360, 450, 0.9006339347504881, 207.2067692517222, 0.9006339347504881, 2, False, 207.2067692517222, 2, False
4, 6, 0.25, 90, 360, 450, 0.7759702048112592, 190.58687067769458, 0.7759702048112592, 3, False, 190.58687067769458, 3, False
4, 7, 0.25, 90, 360, 450, 0.7528171131448671, 179.6447980190599, 0.7528171131448671, 4, False, 179.6447980190599, 4, False
4, 8, 0.25, 90, 360, 450, 0.5525011249826749, 173.89538985565054, 0.5525011249826749, 7, False, 173.89538985565054, 6, False
4, 9, 0.25, 90, 360, 450, 0.6121708175248491, 169.3716079809181, 0.6121708175248491, 6, False, 169.3716079809181, 7, False
4, 10, 0.25, 90, 360, 450, 0.5311475272264193, 176.61814011114183, 0.5311475272264193, 8, False, 176.61814011114183, 5, False
4, 2, 0.25, 95, 380, 475, 0.4712614252664315, 86.01603093865226, 0.4712614252664315, 9, False, 86.01603093865226, 9, False
4, 3, 0.25, 95, 380, 475, 0.6886370724607548, 109.46362447186519, 0.6886370724607548, 6, False, 109.46362447186519, 8, False
4, 4, 0.25, 95, 380, 475, 0.9713254513110658, 252.8763419233056, 0.9713254513110658, 1, True, 252.8763419233056, 1, True
4, 5, 0.25, 95, 380, 475, 0.8557371074530766, 214.71390018333588, 0.8557371074530766, 2, False, 214.71390018333588, 2, False
4, 6, 0.25, 95, 380, 475, 0.7726854408245905, 199.6203644225795, 0.7726854408245905, 3, False, 199.6203644225795, 3, False
4, 7, 0.25, 95, 380, 475, 0.704010791235054, 188.39137348221587, 0.704010791235054, 5, False, 188.39137348221587, 4, False
4, 8, 0.25, 95, 380, 475, 0.7191792731698835, 176.72243609812386, 0.7191792731698835, 4, False, 176.72243609812386, 5, False
4, 9, 0.25, 95, 380, 475, 0.6302715193529751, 168.34925482357687, 0.6302715193529751, 7, False, 168.34925482357687, 7, False
4, 10, 0.25, 95, 380, 475, 0.52977758035346, 172.89847760646512, 0.52977758035346, 8, False, 172.89847760646512, 6, False
4, 2, 0.25, 100, 400, 500, 0.4923076923076923, 93.8451780796051, 0.4923076923076923, 9, False, 93.8451780796051, 9, False
4, 3, 0.25, 100, 400, 500, 0.6851448146994705, 117.6596361917293, 0.6851448146994705, 5, False, 117.6596361917293, 8, False
4, 4, 0.25, 100, 400, 500, 0.97305763367046, 265.7028571788744, 0.97305763367046, 1, True, 265.7028571788744, 1, True
4, 5, 0.25, 100, 400, 500, 0.8466462078035949, 229.2426190738552, 0.8466462078035949, 2, False, 229.2426190738552, 2, False
4, 6, 0.25, 100, 400, 500, 0.8265322711754186, 207.902632811687, 0.8265322711754186, 3, False, 207.902632811687, 3, False
4, 7, 0.25, 100, 400, 500, 0.6600261824805055, 197.22926818690718, 0.6600261824805055, 7, False, 197.22926818690718, 4, False
4, 8, 0.25, 100, 400, 500, 0.6973876859058334, 188.20801032076687, 0.6973876859058334, 4, False, 188.20801032076687, 5, False
4, 9, 0.25, 100, 400, 500, 0.6678583919480822, 181.95508016613317, 0.6678583919480822, 6, False, 181.95508016613317, 7, False
4, 10, 0.25, 100, 400, 500, 0.6284625007446238, 187.10070939763213, 0.6284625007446238, 8, False, 187.10070939763213, 6, False
4, 2, 0.5, 5, 20, 25, -0.20689655172413793, 4.527119918944094, -0.20689655172413793, 3, False, 4.527119918944094, 3, False
4, 3, 0.5, 5, 20, 25, -0.15384615384615385, 5.290678754075824, -0.15384615384615385, 2, False, 5.290678754075824, 2, False
4, 4, 0.5, 5, 20, 25, -0.11111111111111112, 6.055502658178979, -0.11111111111111112, 1, True, 6.055502658178979, 1, True
4, 2, 0.5, 10, 40, 50, 0.23404255319148937, 5.755178979271676, 0.23404255319148937, 7, False, 5.755178979271676, 8, False
4, 3, 0.5, 10, 40, 50, 0.2857142857142857, 10.414764819295188, 0.2857142857142857, 6, False, 10.414764819295188, 7, False
4, 4, 0.5, 10, 40, 50, 0.5846153846153846, 15.994721617898788, 0.5846153846153846, 3, False, 15.994721617898788, 6, False
4, 5, 0.5, 10, 40, 50, 0.8314606741573034, 27.167926345607327, 0.8314606741573034, 1, False, 27.167926345607327, 5, False
4, 6, 0.5, 10, 40, 50, 0.7326732673267327, 30.112040284125147, 0.7326732673267327, 2, False, 30.112040284125147, 3, False
4, 7, 0.5, 10, 40, 50, 0.4966442953020134, 28.0795334971127, 0.4966442953020134, 4, False, 28.0795334971127, 4, False
4, 8, 0.5, 10, 40, 50, 0.354066985645933, 30.68902673118228, 0.354066985645933, 5, False, 30.68902673118228, 2, False
4, 9, 0.5, 10, 40, 50, 0.19023136246786632, 44.03312671211133, 0.19023136246786632, 8, False, 44.03312671211133, 1, False
4, 2, 0.5, 15, 60, 75, 0.4444444444444444, 10.400359484847169, 0.4444444444444444, 7, False, 10.400359484847169, 9, False
4, 3, 0.5, 15, 60, 75, 0.7058823529411765, 10.567445395305176, 0.7058823529411765, 4, False, 10.567445395305176, 8, False
4, 4, 0.5, 15, 60, 75, 0.6774193548387096, 13.5730856106308, 0.6774193548387096, 5, False, 13.5730856106308, 7, False
4, 5, 0.5, 15, 60, 75, 0.9056603773584906, 21.751971487850955, 0.9056603773584906, 1, False, 21.751971487850955, 6, False
4, 6, 0.5, 15, 60, 75, 0.8, 26.01666062657149, 0.8, 2, False, 26.01666062657149, 5, False
4, 7, 0.5, 15, 60, 75, 0.7222222222222222, 37.442410401914536, 0.7222222222222222, 3, False, 37.442410401914536, 4, False
4, 8, 0.5, 15, 60, 75, 0.6376811594202899, 44.83664191826989, 0.6376811594202899, 6, False, 44.83664191826989, 3, False
4, 9, 0.5, 15, 60, 75, 0.4444444444444444, 66.44204499738412, 0.4444444444444444, 7, False, 66.44204499738412, 2, False
4, 10, 0.5, 15, 60, 75, 0.3333333333333333, 74.69218835688525, 0.3333333333333333, 9, False, 74.69218835688525, 1, False
4, 2, 0.5, 20, 80, 100, 0.3634298693923907, 14.483900653511878, 0.3634298693923907, 9, False, 14.483900653511878, 9, False
4, 3, 0.5, 20, 80, 100, 0.581973030518098, 15.040865417128854, 0.581973030518098, 6, False, 15.040865417128854, 8, False
4, 4, 0.5, 20, 80, 100, 0.8587943848059455, 18.865468599541625, 0.8587943848059455, 1, True, 18.865468599541625, 7, False
4, 5, 0.5, 20, 80, 100, 0.7883461868037703, 26.560481792912807, 0.7883461868037703, 2, False, 26.560481792912807, 6, False
4, 6, 0.5, 20, 80, 100, 0.5949953660797035, 32.78860265929559, 0.5949953660797035, 5, False, 32.78860265929559, 5, False
4, 7, 0.5, 20, 80, 100, 0.62890625, 46.769275975853134, 0.62890625, 3, False, 46.769275975853134, 4, False
4, 8, 0.5, 20, 80, 100, 0.6207584830339321, 58.9496724282862, 0.6207584830339321, 4, False, 58.9496724282862, 3, False
4, 9, 0.5, 20, 80, 100, 0.4722222222222222, 66.2775377261266, 0.4722222222222222, 7, False, 66.2775377261266, 2, False
4, 10, 0.5, 20, 80, 100, 0.4454054054054054, 66.52845514780014, 0.4454054054054054, 8, False, 66.52845514780014, 1, False
4, 2, 0.5, 25, 100, 125, 0.4680851063829788, 15.567898912265667, 0.4680851063829788, 8, False, 15.567898912265667, 9, False
4, 3, 0.5, 25, 100, 125, 0.6189024390243902, 18.095689418658022, 0.6189024390243902, 4, False, 18.095689418658022, 8, False
4, 4, 0.5, 25, 100, 125, 0.8937403400309119, 22.674440198928508, 0.8937403400309119, 1, True, 22.674440198928508, 7, False
4, 5, 0.5, 25, 100, 125, 0.6163922155688623, 29.384109404796558, 0.6163922155688623, 5, False, 29.384109404796558, 6, False
4, 6, 0.5, 25, 100, 125, 0.5764462809917356, 33.70594410674979, 0.5764462809917356, 6, False, 33.70594410674979, 5, False
4, 7, 0.5, 25, 100, 125, 0.6780639431616341, 43.42525695663759, 0.6780639431616341, 2, False, 43.42525695663759, 4, False
4, 8, 0.5, 25, 100, 125, 0.6698542805100183, 47.83752431424832, 0.6698542805100183, 3, False, 47.83752431424832, 3, False
4, 9, 0.5, 25, 100, 125, 0.5410628019323671, 54.448354651741056, 0.5410628019323671, 7, False, 54.448354651741056, 2, False
4, 10, 0.5, 25, 100, 125, 0.4126659856996936, 63.52750760444692, 0.4126659856996936, 9, False, 63.52750760444692, 1, False
4, 2, 0.5, 30, 120, 150, 0.41569326986105587, 17.69169126720182, 0.41569326986105587, 9, False, 17.69169126720182, 9, False
4, 3, 0.5, 30, 120, 150, 0.6587708807530573, 21.5880139876505, 0.6587708807530573, 3, False, 21.5880139876505, 8, False
4, 4, 0.5, 30, 120, 150, 0.9146943023939902, 29.118826736070552, 0.9146943023939902, 1, True, 29.118826736070552, 7, False
4, 5, 0.5, 30, 120, 150, 0.6312846669739914, 32.69655303071736, 0.6312846669739914, 4, False, 32.69655303071736, 6, False
4, 6, 0.5, 30, 120, 150, 0.5541838134430727, 33.96854207437033, 0.5541838134430727, 5, False, 33.96854207437033, 5, False
4, 7, 0.5, 30, 120, 150, 0.6908315565031983, 39.56999666498209, 0.6908315565031983, 2, False, 39.56999666498209, 2, False
4, 8, 0.5, 30, 120, 150, 0.5417559664353954, 38.984844819606636, 0.5417559664353954, 6, False, 38.984844819606636, 3, False
4, 9, 0.5, 30, 120, 150, 0.5396654475242746, 38.791008981182294, 0.5396654475242746, 7, False, 38.791008981182294, 4, False
4, 10, 0.5, 30, 120, 150, 0.46460540056691035, 41.78481367358626, 0.46460540056691035, 8, False, 41.78481367358626, 1, False
4, 2, 0.5, 35, 140, 175, 0.42511419963067354, 21.4828351379387, 0.42511419963067354, 9, False, 21.4828351379387, 9, False
4, 3, 0.5, 35, 140, 175, 0.6777013637953141, 26.84232640906524, 0.6777013637953141, 4, False, 26.84232640906524, 8, False
4, 4, 0.5, 35, 140, 175, 0.8482795990246546, 33.16456191927774, 0.8482795990246546, 1, True, 33.16456191927774, 7, False
4, 5, 0.5, 35, 140, 175, 0.6509433962264151, 35.081382633487024, 0.6509433962264151, 5, False, 35.081382633487024, 5, False
4, 6, 0.5, 35, 140, 175, 0.6785122722481554, 34.97550463000942, 0.6785122722481554, 3, False, 34.97550463000942, 6, False
4, 7, 0.5, 35, 140, 175, 0.6898869538649557, 38.27923188781612, 0.6898869538649557, 2, False, 38.27923188781612, 3, False
4, 8, 0.5, 35, 140, 175, 0.5669291338582677, 38.139064155115165, 0.5669291338582677, 6, False, 38.139064155115165, 4, False
4, 9, 0.5, 35, 140, 175, 0.5300845350571854, 41.5280860437248, 0.5300845350571854, 7, False, 41.5280860437248, 2, False
4, 10, 0.5, 35, 140, 175, 0.44711538461538464, 41.777916999653094, 0.44711538461538464, 8, False, 41.777916999653094, 1, False
4, 2, 0.5, 40, 160, 200, 0.48, 24.795053732589338, 0.48, 9, False, 24.795053732589338, 9, False
4, 3, 0.5, 40, 160, 200, 0.6103375029502006, 31.722253097376637, 0.6103375029502006, 6, False, 31.722253097376637, 8, False
4, 4, 0.5, 40, 160, 200, 0.8666481840864985, 43.58137010185904, 0.8666481840864985, 1, True, 43.58137010185904, 6, False
4, 5, 0.5, 40, 160, 200, 0.8103004291845495, 44.13312260254063, 0.8103004291845495, 2, False, 44.13312260254063, 5, False
4, 6, 0.5, 40, 160, 200, 0.7565827969572849, 43.18125368225565, 0.7565827969572849, 3, False, 43.18125368225565, 7, False
4, 7, 0.5, 40, 160, 200, 0.7325436408977556, 47.790978688155995, 0.7325436408977556, 4, False, 47.790978688155995, 4, False
4, 8, 0.5, 40, 160, 200, 0.7277918781725888, 49.625229726041454, 0.7277918781725888, 5, False, 49.625229726041454, 3, False
4, 9, 0.5, 40, 160, 200, 0.6101694915254238, 49.85309203765231, 0.6101694915254238, 7, False, 49.85309203765231, 2, False
4, 10, 0.5, 40, 160, 200, 0.4970900376583362, 53.16960616450775, 0.4970900376583362, 8, False, 53.16960616450775, 1, False
4, 2, 0.5, 45, 180, 225, 0.44186997410385714, 27.975283672742027, 0.44186997410385714, 9, False, 27.975283672742027, 9, False
4, 3, 0.5, 45, 180, 225, 0.6298984034833092, 35.99672774027923, 0.6298984034833092, 5, False, 35.99672774027923, 8, False
4, 4, 0.5, 45, 180, 225, 0.9408006013907161, 48.039830065570904, 0.9408006013907161, 1, True, 48.039830065570904, 7, False
4, 5, 0.5, 45, 180, 225, 0.8258850841555426, 49.170287182631704, 0.8258850841555426, 2, False, 49.170287182631704, 6, False
4, 6, 0.5, 45, 180, 225, 0.7170984455958549, 49.3932913758657, 0.7170984455958549, 3, False, 49.3932913758657, 5, False
4, 7, 0.5, 45, 180, 225, 0.7132955261499686, 53.868433102173434, 0.7132955261499686, 4, False, 53.868433102173434, 3, False
4, 8, 0.5, 45, 180, 225, 0.5162374020156775, 51.315965070777516, 0.5162374020156775, 7, False, 51.315965070777516, 4, False
4, 9, 0.5, 45, 180, 225, 0.5819285232636547, 56.17169626274852, 0.5819285232636547, 6, False, 56.17169626274852, 2, False
4, 10, 0.5, 45, 180, 225, 0.5134951236107961, 56.196088041783284, 0.5134951236107961, 8, False, 56.196088041783284, 1, False
4, 2, 0.5, 50, 200, 250, 0.44756605985873305, 33.20629332071656, 0.44756605985873305, 9, False, 33.20629332071656, 9, False
4, 3, 0.5, 50, 200, 250, 0.6481446612135738, 42.19390437846625, 0.6481446612135738, 4, False, 42.19390437846625, 8, False
